Unnamed: 0,"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол,date
,9653b7fe78664b58c83cde1d2b8a187950e4aea024442c43a5e34e983b012810,Ива Обука,Положил,female,0.92,2022-07-27 00:00:00
,d807b0e3d4447a816d094b6e0e9730ebca2cc8a381703766caa0a93aa3cd3fd3,Болана ком,Положил,female,0.98,2022-07-27 00:00:00
,62257c8cc310b0f69deb3751770a331335bf1bc08d9a22ae8948b1f50618208b,Џовани-Дарко,Положил,,0.0,2022-07-27 00:00:00
,64609e2b100bbb5185c585483b3853127ffa39505198bf70c8b6137f2fe9fae2,Зелен Сигнал,Не положил,male,0.96,2022-07-27 00:00:00
,f6f5d27bb534ef7122460fa1a6050de7d0e562660cc432297a510f29222db49f,АСХ Хирда,Не положил,male,0.97,2022-07-27 00:00:00
,98cf0066bcaeeecf6a910dd58a0edbba756428109e5eac9e4479048ab71f2193,АСХ Хирда,Положил,male,0.95,2022-07-27 00:00:00
,0fdad4ae3165a49e1b00632bdad7d3944c0ff162bbcec7bb0a82ddeb41bbd127,АСХ Хирда,Положил,,0.0,2022-07-27 00:00:00
,b8d028a30de718ce47d73da780388d0fc274c3cbcedddf2551830193be1be064,АСХ Хирда,Положил,male,0.95,2022-07-27 00:00:00
,5280a66c7882bcf307145698bbc0f3cbe1875a4ef29db278312c31b7f3c4cae6,Виза,Положил,male,1.0,2022-07-27 00:00:00
,1ea7aac3215b5463e2fbd2b08201956c74a2363e8082e7e65b02d4717fe0302c,Шкорпион,Положил,male,0.99,2022-07-27 00:00:00
,6d026ab4896df74560e741cb7cc014d946ad99efd6bea7fcb3d17cad60f01414,Европски Возач ДООЕЛ Скопје,Положил,male,0.99,2022-07-27 00:00:00
,e7f1dff79f9934879b32c4c23649f4f7be4a7ce7d7a79751c0c4f883911d1fd4,Идол,Положил,male,0.99,2022-07-27 00:00:00
,e69e13ece8bdfc25522c42f43eb82584ebe9e31629bf99ac1c118b66df275442,Алфа 2018,Положил,male,0.99,2022-07-27 00:00:00
,c3023254d028861b3acbeceaad6facf88659629eceb35937b09dd740435c8707,Мобилити плус,Положил,,0.0,2022-07-27 00:00:00
,4a91286f5b450daa2b856335ad8d9cb46f60430187018b65edf452f22a278705,Мартин,Положил,,0.0,2022-07-27 00:00:00
,9b3f86ef7bb6838d2f6a33e91fb6f9e537a2840ae82ba8239eedc8d6291fcc85,АСХ Хирда,Положил,female,0.97,2022-07-27 00:00:00
,600f85f91821d0e33d7cb021b836939f0995fa29b1525d47beaffe932c7a4fa4,Зебра АБЦ Дооел,Положил,male,0.86,2022-07-27 00:00:00
,56c591e64d6be122760c03a4ef1a275558a2755761410b23fc8dc5bb01f2afb3,Ива Обука,Положил,female,0.96,2022-07-27 00:00:00
,0eb0d62bb1e3c1cb374bd4e6607a36393ea468aeae8b5f73fc4c4da49c5f156d,М22 М22 Дооел,Положил,male,0.97,2022-07-27 00:00:00
,2fee84ccd49b0eafd0bc79e08e856b0abb71cbf802882449d2837ddb1631a179,Шкорпион,Не положил,male,0.97,2022-07-27 00:00:00
,dc5fa8556a6539ff6d87430e817204978cc42f9efc1278e66c6df5bf99330d9e,Елита дривинг,Не положил,male,0.96,2022-07-27 00:00:00
,5fb0bf26106ebcd3da1807845fec3c8bc4fe4e52b7acfda325acd43ec5c39c15,Мартин,Положил,male,0.97,2022-07-27 00:00:00
,b8f7bf7d29b159a836bfa13522acad184be22cac98a90fcf2452e0b73d3eb427,Деива Обука 2001,Не положил,female,0.5,2022-07-27 00:00:00
,d457cb7dbb7ab93acec691636103e8c41ba2d1f83dcc1ef2e8e3eeb6654f5332,Виза,Положил,male,0.99,2022-07-27 00:00:00
,ba8ae5eac3a520f1bdd97053a839411f030165fa0b3a7dd6b1dd4f60e4a4bbad,АСХ Хирда,Не положил,female,0.97,2022-07-27 00:00:00
,f6bffa6b452630125a6632e2a1898550bc1f439355ac2a099b20155fd8f3e82c,Емилија,Положил,male,0.97,2022-07-27 00:00:00
,bb8234e6a073d1ccf32ea10a51f781147a6ebf89c7aa9f6a880856f460342300,Арт,Положил,,0.0,2022-07-27 00:00:00
,be34d337837a05852ab0f269e5cc3fdd468c938d10bd126b3af3170d5b10e421,Сигурност ГТБ,Не положил,female,0.99,2022-07-27 00:00:00
,5dc296c73ecedb281241a66ef8d15283ebf9ee9fcde7f2c1f6c4e586609ea570,Кекец-О,Не положил,,0.0,2022-07-27 00:00:00
,20c07c1d08dcd19c8a0b48e25e642cd31652f3336818614b6020bc5dab03cd97,АР-ДИ,Положил,,0.0,2022-07-27 00:00:00
,9e12aa6c1b722cb01b90b1b6d3fb2963be016c8212356dbbb5e2d3e9b29b536e,Ас-Коко,Не положил,male,0.99,2022-07-27 00:00:00
,43fc0fb4df2de211e5f3a75839b4580dffa6c21008a3765372f2f29f60ae87d1,Мартин,Положил,,0.0,2022-07-27 00:00:00
,48fec7959bead057cff042dd6f2de2c722c26c6e3dd890d1a7fa964d81856ca2,Идол,Не положил,female,0.98,2022-07-27 00:00:00
,9605bf6b9573bbeb114dfb77d45fa23420010bece161be64b8207278aaeb3047,Тримоски,Положил,male,0.95,2022-07-27 00:00:00
,a042717efda0b3e31845011dda6dbff38335207f69d11826b7609361bb1b438f,Алфа 2018,Не положил,,0.0,2022-07-27 00:00:00
,492831bd25333a2d5743cf3786bf522fc523c0612e49d01c50ae07b3a27d3341,Нова-Нова,Положил,,0.0,2022-07-27 00:00:00
,ddefd18e59b0342a2c5d39e81ea391ffb5c5a038059d5e6226a1875eab6255ce,СМАРТ,Не положил,,0.0,2022-07-27 00:00:00
,78511226d96a50dfae39f6f611baffe6b0ffa4499bbaa5314840bc687de1ead0,Ел Хилал - Јуниор,Положил,female,0.87,2022-07-27 00:00:00
,a1929168dc278a05819245a99d5f6530a733f06ae98bd6acfb607b6adf282364,Сигурност ГТБ,Положил,,0.0,2022-07-27 00:00:00
,b1d0d5a9f44f43ad4dbe59a515eecb5dafa2c9c13226f3b4a3a0468359fe2d4a,Нико- феникс,Положил,,0.0,2022-07-27 00:00:00
,c5c37fa9ed101018026470e3b8317b23e97298b2a14c5196b1af9a6560f41945,АР-ДИ,Положил,,0.0,2022-07-27 00:00:00
,11ae6d8e95f04f1b0549fc983d9631f8b7284ac4f478ba3ed83891762cf39897,Арт,Положил,female,1.0,2022-07-27 00:00:00
,ccff63c2846682f872a7103d0f781c4027033a632e5428a0903425f4f5e7dca6,АСХ Хирда,Не положил,female,0.95,2022-07-27 00:00:00
,03e1414effcbb15034168a35fa15d08101231b8fcacca6f7d44defa2ada27ab7,АСХ Хирда,Не положил,female,0.98,2022-07-27 00:00:00
,1f6ea3198066365b6c1a54af7516e7a767cecb23d1769cb6fc2790425ac43268,Деива Обука 2001,Положил,male,0.56,2022-07-27 00:00:00
,f61588f17b951dbd02ef37e6757b9cf263e0e4b2227263f6eb5ff7cc4902b6a5,Мартин,Положил,female,0.99,2022-07-27 00:00:00
,3ae161811e5fdbf00785bb5bb529135ff6c23ce0345c9e608e141d4bb1286a5a,/,Положил,,0.0,2022-07-27 00:00:00
,f6fa24cadbb97bcf1ffdbf06f64bbe0653358d67a2c63afb33a89b3ebcbb5954,СМАРТ,Не положил,male,0.98,2022-07-27 00:00:00
,a6de8226a43f6a941b1f9dccef7e7e9e2a077adbc355414b8b22213650cef33f,Болана ком,Не положил,male,0.98,2022-07-27 00:00:00
,38b8d66ae09ff3f7279231cd7882b9d1948c0141ce5f39b38ce4058d1a6009e3,СМАРТ,Положил,male,0.99,2022-07-27 00:00:00
,da994afc38839a0c2e432890e1e9606f706fc8dcd196711873a92d39a63c67f2,Арт,Не положил,female,0.75,2022-07-27 00:00:00
,73e1fabfed3188d4fb828f6c4d31f6e646185ddd6e1c7560cc13207a65e0721f,Арт,Положил,male,1.0,2022-07-27 00:00:00
,4d4af08be3ce8589876a9f91f4aaa7801d58009c0a3c2b0f1ad9a80e4f39eb3a,АСХ Хирда,Положил,female,0.97,2022-07-27 00:00:00
,6030b67999b681c092460202e92d78b74f15d0385aec33b8177a471859e8c318,Ива Обука,Не положил,male,0.8,2022-07-27 00:00:00
,349ae6c30719cb998abec161e643d249afa9bf0a6e0cc1c6b028c583c93070cc,М22 М22 Дооел,Не положил,female,0.99,2022-07-27 00:00:00
,e86190c554acaa4c6a87d3a7c072dd0d9631b760ee910519a4a94104952f1a86,Ива Обука,Положил,female,1.0,2022-07-27 00:00:00
,9f67a4f8f655a4002a57a5538a46a84f499e920863ba8c09e14ee9b6e2c5537d,Деива Обука 2001,Положил,male,0.98,2022-07-27 00:00:00
,ba3409fc63656ca9dc853cf8645c4f3d29070e53e550dac7c2410539e2b7927f,Идол,Не положил,female,0.98,2022-07-27 00:00:00
,3324ac0ffb6054234c0a9480c64359cfef85e7eae6545700c086e7c0dcea3798,Банкина,Не положил,male,0.97,2022-07-27 00:00:00
,01132497f442a3cfce19e788c39fc569d50efd7268d16592f11ed9362d038718,Шкорпион С 2014,Не положил,female,0.98,2022-07-27 00:00:00
,81c90d80afdc2892841e29271b175db68e35c2d0f55934c0c347a90f32351b89,Ел Хилал - Јуниор,Положил,,0.0,2022-07-27 00:00:00
,7cb3ddd0bb74dc44efac4c3d87b932dcdb058e2fc2011d88ae73a738e3835fb4,Ел Хилал - Јуниор,Не положил,female,0.97,2022-07-27 00:00:00
,65bec40eb5c75f42ae4750867be69725dfe08385e1bdd71b0532173e5debc4ba,Зебра АБЦ Дооел,Положил,female,0.94,2022-07-27 00:00:00
,8ad5d92fc9966afb7009d240e4364efa1fe2da3381c324330a3b13c19badf8c3,Елита дривинг,Положил,male,0.72,2022-07-27 00:00:00
,51dc9817e8c336740154ad3416bb562df5e89b248f3eea1ea6848509ff553c18,Нова-Нова,Не положил,male,0.98,2022-07-27 00:00:00
,084f5f184022b10cc0ecc1d261dfe2d2a9c7a8c0a20b3104c66824636642bb4a,АСХ Хирда,Положил,female,0.87,2022-07-27 00:00:00
,eeefb11d2a503896bd52cc19aabf0cc5383a1a0251f734de44b704410d378f72,Ора 2013,Положил,male,0.96,2022-03-02 00:00:00
,6998c265629fa187f4a0da2f2971fa52698fe5e9e0a3ce784ff94b51236555ef,Болана ком,Положил,male,0.97,2022-03-02 00:00:00
,79f5de796d1a9dcbc5383a9036d013643211c769565407fcd2521c444abe57f4,АР-ДИ,Не положил,,0.0,2022-03-02 00:00:00
,78c0115e326abdbcb73fc62463532fc779de3365e9c4ef442c1bf6295b70fd9c,Тримоски,Положил,female,0.98,2022-03-02 00:00:00
,d32e1986bd809afd90f5341bf4e04f6a7d32a4eb230ba6732686ea6286d2086b,Софи-Скул,Положил,,0.0,2022-03-02 00:00:00
,dfdd9f5f612003719046d8cff74f43f673a3c3d636395b8e6f601fcff9c7bce3,АР-ДИ,Положил,male,0.98,2022-03-02 00:00:00
,a1c128cae6af303c84336b2f8f32ef696e09dac7b877263515fe9e02da17228f,Елита Јуниор,Положил,female,0.96,2022-03-02 00:00:00
,03d5645f4880d9258bd87189ec0e8f89d1a2689a61717fbfc594ffd2881df37b,Зелен Сигнал,Положил,male,0.96,2022-03-02 00:00:00
,d4736c9a84f1d4228b0405e1b7594173b15c0d2080d825d344c8d97a6da25c7b,М22 М22 Дооел,Положил,,0.0,2022-03-02 00:00:00
,392070f5811b49fd85b3e5a27965bd6ecf6d89596e96ebd27495a41380b02099,Шкорпион С 2014,Положил,female,0.99,2022-03-02 00:00:00
,c9d39b9d38774fbeceeb427e5428211f9d3c9ecc6553bc776a7f537f5d91ef5c,Арт,Не положил,,0.0,2022-03-02 00:00:00
,8c7dc9e8b654a0f08715561dfdea6180869e27ae5d34856007332a7dd336d314,Тримоски,Положил,male,0.98,2022-03-02 00:00:00
,7ebe3c6a297d866506000bd43861805a20b40101d5ffb32b57d842e2ab2cace2,Кекец-О,Положил,male,1.0,2022-03-02 00:00:00
,50b85107e717e652216cef5bc49d36f8455850ff2f12c0eb1e22b75d8d29ee43,Банкина,Не положил,female,0.99,2022-03-02 00:00:00
,41e16c4ab8cf68f1b281470d6a8c6b6613f811500f5aba422bd06c68066d278a,Елита дривинг,Положил,,0.0,2022-03-02 00:00:00
,64faa35c18083a2988c891422825e1208a7be1d08dd9475b0665a458510150cb,Шкорпион,Не положил,male,0.99,2022-03-02 00:00:00
,5caee9d3dc836f043a5aa6a3d9ec707f73685d70fc7804716139e6fab9e81999,Мобилити плус,Положил,male,1.0,2022-03-02 00:00:00
,d0cb1b6917e3a7b15a7fe5b06375fef5cdca8398b0c68fda4e57bcdb0c30d38c,Деива Обука 2001,Положил,male,0.99,2022-03-02 00:00:00
,73f69c3cbd1b7c0b581b59222a7c2ac4521e16fda9117004dd5f98abb7f5484b,Болана ком,Положил,,0.0,2022-03-02 00:00:00
,6fd8dc089983fab3f7a566ae3ab0b3926f8e329acba23402a49ae67e1f2f05ba,Шкорпион С 2014,Положил,female,0.98,2022-03-02 00:00:00
,6ff085a9ae405f155efdb7c05b20e6695a7ebe286f395501ec91bcf978843c2e,АСУЦ Боро Петрушевски,Положил,male,0.98,2022-03-02 00:00:00
,309712d74bde85914d19b50d01de90357ade6d3413b14a77353120794b6bf928,Деива Обука 2001,Положил,female,0.98,2022-03-02 00:00:00
,cf4e7966232cb4d9facd30fbca5cb43c3cff57dbdec86be720e0d8857bfdcd89,Бобием,Положил,female,0.99,2022-03-02 00:00:00
,e4e8808ca03127778f516d56d08f534f88ee40f81abf127f6fc77516107e3ff8,Болана ком,Положил,female,0.9,2022-03-02 00:00:00
,dacf58c4a2fc0eac466acaabd94969814a74aae4cd70b53e37ea83c73db7c0c7,АСХ Хирда,Положил,male,0.94,2022-03-02 00:00:00
,f7c143eb8970fae34b4ad815f0fd5ceea971b66bd37fc51bd701fc053ebde519,Мартин,Положил,male,0.99,2022-03-02 00:00:00
,d593175c261c59b0840594414b74a3320cc9fcc09077b72910e15c537fdd0d5b,Емилија,Положил,,0.0,2022-03-02 00:00:00
,ea76c4c8a56c0cd2bc42965bd49ff05e9a57cf76356179b82c4aae6f59b58841,Болана ком,Положил,female,0.98,2022-03-02 00:00:00
,539b4ebb1f5176c233594c894bf20f1dc56aa2a8c6c8ca0cf95259dff264f30a,Софи-Скул,Положил,female,0.97,2022-03-02 00:00:00
,f81e6f989ee1e7580518170c0a50e95d362c2e74c1efa26529afe77bbff87e13,Ел Хилал - Јуниор,Положил,male,0.97,2022-03-02 00:00:00
,45fde62d9ea6a85eb9a9778d8d6a0e6d19e3b6e0a958238608b208a652498721,Арт,Положил,,0.0,2022-03-02 00:00:00
,70251eca0258633355d38fd5e2340f15826096bdbb503bfa103b0d72af73ff6b,Емилија,Положил,,0.0,2022-03-02 00:00:00
,ed500b560b597650fbaaf9c15d8c913314b02456c4ce3c9bfa9dd5b4f24800a2,Дацко,Не положил,,0.0,2022-03-02 00:00:00
,7d16e6199cc664c69581bb2c7b987ef57f1aabade57d018308e505bd5206a51e,Европски Возач ДООЕЛ Скопје,Положил,female,0.98,2022-03-02 00:00:00
,9eb2d167e1aef1c0032e4d947c5d6789c1ae19539a730c360d0dd0ee56b24ddd,Идол,Положил,,0.0,2022-03-02 00:00:00
,6e5a64be4c76fdb8187f3268c562defd846b84536b0d07d734658b4bee9dbf6d,Струга-ком,Положил,female,0.96,2022-03-02 00:00:00
,1efee1208b5d1343c9657978a50d75da4e95cea0ca64de555ab2be38854e0af1,АР-ДИ,Положил,,0.0,2022-03-02 00:00:00
,c1178ce18a709fc1ece586ca1be8e20fd8ca73c51e97784c796cdafaa66a0349,Арт,Положил,female,0.95,2022-03-02 00:00:00
,17eaf44c3ab16c64c06356a5d4e1ae20554ab3de8740e8c394a1e397ef10c53d,Автомак,Положил,male,0.99,2022-03-02 00:00:00
,23cdbd41b96079d6155fd4811967d72291533fe76f5025561155f71463609113,Нова-Нова,Положил,female,0.99,2022-03-02 00:00:00
,5d665ffe52e856b97834f5184e221ffb052b1f89e3692dfc286ca6fb5b1f7131,Шкорпион,Положил,female,0.85,2022-03-02 00:00:00
,66051552d95666686d52e24ecca681bb24d44601660531818c2912357e43c49c,Европски Возач ДООЕЛ Скопје,Положил,female,0.96,2022-03-02 00:00:00
,b6cf62120ce05b17e30f9c274e616c9a5dc4f3ee6ad9c90a093b3bf533313fd0,М22 М22 Дооел,Не положил,female,0.95,2022-03-02 00:00:00
,ef944740686bf112d374f2f5072a9476ae7923faae26f75c434aa443db8f841d,Шкорпион,Положил,,0.0,2022-03-02 00:00:00
,8238d5797b10b39f82acfcbe6bb88ed3c86760f161d6b0095346d0c12e7b05ee,Деива Обука 2001,Положил,,0.0,2022-03-02 00:00:00
,0099a91cf76d11d85842a566c52c68d26322556f53ae4b703ccc30808bcc03c5,Ел Хилал - Јуниор,Положил,male,0.98,2022-03-02 00:00:00
,35c32076fc646fd4507282ee1e18abc1a957ea48a3209a073ec983accfc15ee5,Виза,Положил,male,0.99,2022-03-02 00:00:00
,06583e9afe3289bacdd3607c6d551ee753f6e650e5d9adf3069b692d68768d4b,Тримоски,Положил,male,0.56,2022-03-02 00:00:00
,ee50cec0e22b6ee91d9212ea92f8912e5d92b1e8cc95639360891ad66513dc2f,Кекец-О,Положил,male,0.56,2022-03-02 00:00:00
,9d9ec7f614c2511a495c6eacbacd791a9b638620354ea911739c497c75c85cd8,Кекец-О,Положил,male,0.56,2022-03-02 00:00:00
,6f8450d10f1b2db408153ffe530cec9cdc53531f331c3d19db7a8dd034e9cee0,Кекец-О,Положил,male,0.56,2022-03-02 00:00:00
,e83d576000a3c9b26187dd3d57759e656c9b425a66cf2cf121110ace0318ea7a,Брм брм Л,Положил,male,0.97,2022-03-02 00:00:00
,799f65890d88536e24edc04ccd5ef4f4e5b55282cfacc53eeb9d008941333791,Ел Хилал - Јуниор,Положил,,0.0,2022-03-02 00:00:00
,56cf23d1dd0f7533e1e78a15281df8233ef5c9318ec122675c1cc07fc2b262bb,Зелен Сигнал,Положил,,0.0,2022-03-02 00:00:00
,5be870390f391b6e831163b49ad855b717f609517fbf4306d6a1a536a0656348,Ас-Коко,Положил,,0.0,2022-03-02 00:00:00
,9f1d22ffdcaf50293e34382edf8a9552c8d29d7a1064cb63f6ddfe9d16a400f7,АСХ Хирда,Положил,female,0.96,2022-03-02 00:00:00
,15c46bfd64432da33a520bc1d0d5f7d466252c920cabd1452510825db0d9cdec,АР-ДИ,Положил,,0.0,2022-03-02 00:00:00
,f13c3de28bff525b964a4c3e13bc895b640cf3927943227377667e438dd69c0c,Мобилити Плус,Положил,male,0.98,2022-03-02 00:00:00
,73445b47d60209bbeaea6f28e1243d39087ab4c9eab6f6f782c7d911a4a0fd4a,Бобием,Не положил,,0.0,2022-03-02 00:00:00
,fef9ccc9c7bc340832978324fff1267f196b46001eae27a6aa0b33283c981664,Мобилити Плус,Положил,male,0.98,2022-03-02 00:00:00
,b311f577646d402ab60209e3285740c4ed4a138841e804942dd2a63222d18919,Ива Обука,Положил,,0.0,2022-03-02 00:00:00
,bc71f90c05360c80897626e2ddd3d70e3ea7e71b08e2f542968a8c06cb9e1e5e,Идол,Положил,female,0.98,2022-03-02 00:00:00
,4bf7c27b04717b0a7131ed9fbe050c49f55bd840a3b9d5989b21ae917df28947,Тримоски,Положил,,0.0,2022-03-02 00:00:00
,7f426cda43f00a10d33d44dd2ae420f82e6e7f07d0a4beb088ad5a6408db4b28,Шкорпион Обука,Положил,,0.0,2022-03-02 00:00:00
,63b0843de5b34d8c071a75a65c0bf712edae677c5f4ef828a3b029349ded5b81,Кекец-О,Положил,male,0.98,2022-03-02 00:00:00
,96f11c6e8ddcb11b1679cee7014e7f7445995095e40f1509f73c97c8d09a7ded,Арт,Положил,male,0.98,2022-03-02 00:00:00
,99e3dc1247601b96ebe25e296547b9b2e68e7758bde72bd957bf4e87ad7b52d4,Бобием,Не положил,,0.0,2022-03-02 00:00:00
,01d759dfd24708735cdc0944a0c89cdf14c5fef488e88f9f99f414c8040af2ae,Елита дривинг,Положил,,0.0,2022-03-02 00:00:00
,6f01b45766ca78462052a7dfd881009beba5c8753948377829a97e361e4e5f3f,АСХ Хирда,Положил,,0.0,2022-03-02 00:00:00
,be07ae342ffd0d8ffff9440daf03f0ede0bd8c65425ac4948807cb3681d13e84,АСХ Хирда,Не положил,,0.0,2022-03-02 00:00:00
,b03609e45a91802dc1824163f6e4a7dee21a70ea8cca727adc2bbe6429329973,Арт,Положил,male,0.93,2022-01-24 00:00:00
,b71132324c9474aab81cfed809182fdaee1fba6f571401736ff8093ed7c1615f,Болана ком,Не положил,female,0.99,2022-01-24 00:00:00
,36965aee32ce54e154bd920ff011c06bc9b81b79c484c33cb41b7b42c6785869,Европски Возач ДООЕЛ Скопје,Не положил,,0.0,2022-01-24 00:00:00
,8f893de4cc1140431e54b22b76010e72ea889311e8f31adea2dc84c8ccabec31,Ас-Коко,Не положил,,0.0,2022-01-24 00:00:00
,208b016ca15433d113fdc9d6f8b787eb5625dda3eb5570453a2beecc17853bb5,Шкорпион,Не положил,male,0.99,2022-01-24 00:00:00
,5f1bd581b54c017ec6945d37a49c12883b4a09a195cf4ca374e5c122970f3d18,АР-ДИ,Положил,male,0.9,2022-01-24 00:00:00
,83da369fe3e5bc8c3ee3cea2f79d7ffb4f954935b4d7ae515888b51b6265a698,АСХ Хирда,Положил,,0.0,2022-01-24 00:00:00
,e7fdeae4e6a4bd333c1bc1d50f092789a372bd8c9f133e33eb25ce3be4433d21,АВТОМАК Гоце,Положил,,0.0,2022-01-24 00:00:00
,1e13ce95c97a73f15d1e656ed75575e0b7dca2eb615b857371b94e33e9ce131b,Кекец-О,Не положил,male,0.97,2022-01-24 00:00:00
,8b82df78bba11d52d19f6589b36dc5869ac4584aac03d101d47c820953928986,Шкорпион,Положил,male,0.99,2022-01-24 00:00:00
,f913575d3974c9b9a0b5352a4c0ae48e81065efec0ce2fc3be55c9615b7d04a3,Шкорпион,Положил,male,0.99,2022-01-24 00:00:00
,2f11c151883e859b9ec4d372c7d966e9d8a6a9f5b0e5d92a612605b26d5e4330,М22 М22 Дооел,Не положил,male,0.99,2022-01-24 00:00:00
,297f7b5a24b1a3f3b0fb9d1a01537944bb6ab2f90151eb61edfa6a7af0171708,Зелен Сигнал,Положил,female,0.98,2022-01-24 00:00:00
,f845ea98a4ca87ebc4881599abda23df080c6348ad8ae88459428637d5660ad4,Струга-ком,Положил,male,0.95,2022-01-24 00:00:00
,eda45bb08146b28eca285647ee9ada11fe6f9d973aab4b4f6c40291d367392eb,Деива Обука 2001,Положил,male,0.97,2022-01-24 00:00:00
,d3d39162a8fbc36229bb73496cea46e8b41e58dea81cbd78bf74bb0689afe34a,Зебра АБЦ Дооел,Не положил,,0.0,2022-01-24 00:00:00
,d90c2f8819e91a3e83e158a22f14fde809f16552cf50ef0651d0e1225be9319b,Зелен Сигнал,Положил,,0.0,2022-01-24 00:00:00
,4fd2bb36dbdb5a4d09426f85b7d8df0e5a93a1ad1b81ddb2b3adea608a28d902,АР-ДИ,Не положил,,0.0,2022-01-24 00:00:00
,98e01ea9e29031efa7d1aee3eaf7d8afccdb55bd71ce9d164363d9100ae8c16d,АСХ Хирда,Не положил,female,0.96,2022-01-24 00:00:00
,7d616ab71d31c959e003f1cce3b95a65a17001f9837ac8b05c1e53ad9a56b620,Шкорпион,Положил,male,0.98,2022-01-24 00:00:00
,899c6dd396ec03d1dbed3f87ed04400685c21f36011ef948198ceb74aa0f8179,М22 М22 Дооел,Не положил,,0.0,2022-01-24 00:00:00
,b11696425ef2f6d8b0ebe3eb5b3c9b2121191d7e96a6bff2509abc6610d26ce3,Шкорпион Обука,Положил,,0.0,2022-01-24 00:00:00
,03758e4867f89d98e107e19489104c1e4c3e78ea8062a2346d52b17815456711,Шкорпион,Положил,,0.0,2022-01-24 00:00:00
,1e1aef1992607f9fec1b8fba1431719925b1924824a66dc90ff64ca210f5aab8,Зелен Сигнал,Не положил,female,0.97,2022-01-24 00:00:00
,405047cd820ac0473ee0330f258f07f2c50bf25c95b5dbac671c42a575d87cb1,АСХ Хирда,Положил,female,1.0,2022-01-24 00:00:00
,d94223b76daf621a80aa0d64c3ee72a6f0c065553bcbcc47c4e446c00eb23d18,Сигурност ГТБ,Не положил,male,0.97,2022-01-24 00:00:00
,aa83711d3f153a256f79f2d56ce82022f3c486b558777a353e4f367d93b08d01,Шкорпион,Положил,male,1.0,2022-01-24 00:00:00
,aeb7068d46f69d9b164c73c6e1990d592be908480c62cf4f34f556566e873768,Ел Хилал - Јуниор,Не положил,female,0.63,2022-01-24 00:00:00
,729e4d3736363fbedc3fed03a2e41fdf0b95d2a4211901e132ceb3566210d129,Арт,Положил,female,1.0,2022-01-24 00:00:00
,3b87c8008364e84b8a12bc61873b05f3fe548614b572584b3cdd1bdc235396c2,АР-ДИ,Положил,,0.0,2022-01-24 00:00:00
,263fc449c7a03416cddd011394426c54f039b68aa2ca5efa1007c400fa06bc86,Мартин,Положил,female,0.99,2022-01-24 00:00:00
,1c9b4c2a4c8f87be1f6dec7b5ba9b0a9fbf180a117b76c39e092af5ee5e352be,Идол,Положил,,0.0,2022-01-24 00:00:00
,295558da60e1878e1e4a0551184c28e7f3d61308d3513bb9f0d99a2d515cac9d,АСХ Хирда,Положил,male,0.97,2022-01-24 00:00:00
,afc0c5b2ea03342dd53367bafc584e10a49d30f74b1f87b2da57180431fc412b,Арт,Положил,male,0.85,2022-01-24 00:00:00
,aeb96a45dafe562ab7025e947dc0793b6b31b24a71849e10df206922eac89480,Идол,Не положил,,0.0,2022-01-24 00:00:00
,27efda68177cbe7cb7974957ba31df7bd4e6082cf8a339300f961963d88a7d6d,АР-ДИ,Положил,female,0.98,2022-01-24 00:00:00
,5ba971797704efb6eea53f19adffb1df2bf2d97aa821141398dbaa982f8aa3fe,Шкорпион Обука,Положил,male,0.96,2022-01-24 00:00:00
,e32c0d490225c0fd6b060166ae4d3e76cdfdf865a7ef935b9f2fe0c208378b22,Шкорпион,Положил,,0.0,2022-01-24 00:00:00
,b870bacbbb2c959bd2594ac48fad54ae29ad659bae8d79e06094d99705d9f207,АСХ Хирда,Положил,,0.0,2022-01-24 00:00:00
,5f1c88eec8fbb085d41af872d7de91cefeeab923e1452b9a0a3340a705366690,Бобием,Положил,,0.0,2022-01-24 00:00:00
,4fc7a3768f28d72fa0b740ba4583c721c94727bdec8a3f3d238b878c757ce675,Ива Обука,Положил,male,0.86,2022-01-24 00:00:00
,3dd3a7b329bbdda958116e0b4ad388f4edeb571a0c31b9eea946e73070696e38,Нико- феникс,Положил,male,0.55,2022-01-24 00:00:00
,3f4c92f4041c71f0fa99cdb030b47636558679f73d1d7778473a6c33feaaa031,Шкорпион С 2014,Положил,,0.0,2022-01-24 00:00:00
,c80f8a82ecb84909d893c54c2195288910b4f7df5bdd4134cc72209ee55357c5,Деива Обука 2001,Положил,,0.0,2022-01-24 00:00:00
,e5e547d91b377912d945f35b7d28fbe22e82065d310622b7bfa6c7e5edf3e485,Панда-ЛТД,Не положил,female,0.99,2022-01-24 00:00:00
,2f0eba4864fd316fb35cde5fae1b066e0ced865b052b55ce0bab59051f6ca55b,АСХ Хирда,Положил,,0.0,2022-01-24 00:00:00
,2aa8a1fbd40df757fee66a8d873b0e394f788d23915b8e270f98e6437bf387b1,Зелен Сигнал,Положил,male,0.98,2022-01-24 00:00:00
,d18512c908ae378dbee80bca8b5290aa686b5898c1467a2d91507174a9237bed,Деива Обука 2001,Положил,female,0.95,2022-01-24 00:00:00
,06a450a89cee2f0646a327ea9bcfa66268e24e22717202e4346c1d9d3e142570,Мартин,Не положил,female,0.95,2022-01-24 00:00:00
,fc4116ea0b0fa15205c501e781e7b1a58db9097934c91b5f7eb7769a56f69ae2,Нова-Нова,Положил,male,0.66,2022-01-24 00:00:00
