Unnamed: 0,"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол,date
,66ee09cbb3eeab9341a24eb364c64dd4b997112b92b67e8d766ffe8816f5d3e8,М22 М22 Дооел,Не положил,male,0.99,2022-03-29 00:00:00
,263fc449c7a03416cddd011394426c54f039b68aa2ca5efa1007c400fa06bc86,Мартин,Не положил,female,0.99,2022-03-29 00:00:00
,a518823c2e6ad8909786479d63491a89c5a436feac247627187dc14af73c9965,АР-ДИ,Не положил,,0.0,2022-03-29 00:00:00
,4d891043871bdde4d93815de9ec1af84ede42467f6b7f1880e0d0c2c8af889da,АСХ Хирда,Не положил,male,0.95,2022-03-29 00:00:00
,20bb483208e83b54d395709c52481c2aeb1187231c32127d70b0b4f841cfc304,Формула уно,Не положил,female,0.99,2022-03-29 00:00:00
,d6cee85ea3a7a2f14c97dc0a05b24c69ca4a327f9227f4c02f9692e91ed5b0ef,Банкина,Положил,female,0.98,2022-03-29 00:00:00
,12cb3ad35deacc87e424535177227730ad52a73a267aad2b51d7ba2ee9c9e997,АР-ДИ,Положил,male,0.8,2022-03-29 00:00:00
,82197be96b1988ebe3604e5431945f7ce55acc0003157f456e945097e3e9a56f,Идол,Не положил,male,0.85,2022-03-29 00:00:00
,0dc2c7cb11fdf3b23b03d080b67d6f604ace850f1c2d5570f5153165b55c1ee4,Ива Обука,Положил,,0.0,2022-03-29 00:00:00
,3f79c57a2376c1ecb5c9c8e4cc65cbb40060d6049ab6097a738814e29c93a1ba,Бене Трејд 53,Не положил,,0.0,2022-03-29 00:00:00
,dc3f17df34c542a6294f37502affcdc7be32a5bab6ba5f48403817636c7870a3,Кекец-О,Не положил,,0.0,2022-03-29 00:00:00
,16bd4bed42b8acdc28a3a149f2969ca9480a8e5dfacc7c0fa5172cdea9f39d3f,Шкорпион,Не положил,,0.0,2022-03-29 00:00:00
,0719b96d47892ae9e071335fb50bb27796650caee72af5377f97952ac67bbcb3,М22 М22 Дооел,Не положил,female,0.99,2022-03-29 00:00:00
,a0fb8344a9fdd53d6d123656696c3d134c791a755e4fa0de1702fa04753199bb,Кекец-О,Не положил,male,0.99,2022-03-29 00:00:00
,0f7ad4b388ecff223a48a9e96934e7a63b03e7a2297940f8183e24ccd7e904b6,Мартин,Положил,,0.0,2022-03-29 00:00:00
,51ef2775ed8865d8e8b63fcb408500f5e1ef1c053b2ec73b4b009c01bb351f6e,Брм брм Л,Не положил,,0.0,2022-03-29 00:00:00
,7a16736d8fae1cff7a179eafc4b25335890e1597307d088f41b61353312be5e2,М22 М22 Дооел,Не положил,female,0.98,2022-03-29 00:00:00
,910b5ced51a72f62a2e4cdc3f409857d471e1e9e2f6a081deaa728995726dfa3,Тримоски,Положил,male,0.94,2022-03-29 00:00:00
,c35d1064e84543e2e5a94d9b0cda77a7b4f5971befbc3e45c771535313256895,Тримоски,Не положил,female,0.98,2022-03-29 00:00:00
,78f89d5665122cec679a615fdd2c6e7392c346e9ede9dacc14d0e9c2b8461e8f,Кекец-О,Не положил,,0.0,2022-03-29 00:00:00
,edb7d3921624e5197eb0d60b044e35783031a77441e8cc5611159b1419f68638,АР-ДИ,Положил,male,0.95,2022-03-29 00:00:00
,f238ea175920dc6e283e9800c1dd3b3cdc89b4bb6a0e659b5d58b748c47df5a5,М22 М22 Дооел,Положил,male,0.95,2022-03-29 00:00:00
,c20caa13007467059987b0942daaf8eeb8aa8d04dee99aa209422964f52967ef,Шкорпион,Не положил,female,0.98,2022-03-29 00:00:00
,073cd7d96a90ab7bf96d0f0d04c3d0623092068135b1e27d0839278fc69ddcfb,Алфа 2018,Положил,female,0.98,2022-03-29 00:00:00
,e6cb57ad387cfdee8970af62e65dc4cfff1dbe9fe79ccfc8df30d916f636f6e4,СМАРТ,Не положил,,0.0,2022-03-29 00:00:00
,cecca71ed195facb8ad49594db22c9e0d56a684d8ef7a7e1f7b5985cc91c8d92,Виза,Не положил,,0.0,2022-03-29 00:00:00
,ba25cfdf674d6ff6a7be3d37e85fc3a231dc2e0e85ebc86baf07c754b3ff156d,Болана ком,Не положил,,0.0,2022-03-29 00:00:00
,04b79736252cfa4d1fdab12216ce3c674b8786339e57b0c629708261b0364115,Шкорпион,Не положил,male,0.99,2022-03-29 00:00:00
,e613feae6b1cd6cd3fc674ca4fad22b16ab5538cdcb61c32916e0eff62dd88da,Банкина,Не положил,male,0.98,2022-03-29 00:00:00
,f2e07761bed151947e0475476d18cd225b84cb07796be5c88268d4a0aa948bb3,Деива Обука 2001,Не положил,male,0.98,2022-03-29 00:00:00
,10a7237a4e9ff2c64907694593d21dd4391d3da4cd9a19b87592e07ac0aa594d,Бобием,Не положил,male,0.98,2022-03-29 00:00:00
,f58778efd95d1e85a6aa2daa6b2af65ff1166195ce580912f6b1ddd39eaaf3ad,СМАРТ,Не положил,female,0.99,2022-03-29 00:00:00
,5080f494e9664d3c3de8a22c7794b5d6843d5e8cf8b33900889746089202255f,Ива Обука,Не положил,female,0.97,2022-03-29 00:00:00
,fb54f042984eb55f40007a8d16cb5ea489181b1def8d9c9e33992c680aba3c99,Шкорпион,Не положил,male,0.66,2022-03-29 00:00:00
,ef944740686bf112d374f2f5072a9476ae7923faae26f75c434aa443db8f841d,Шкорпион,Не положил,,0.0,2022-03-29 00:00:00
,6f2cc39abd6325d9b3703f480e2cc2996beb061211416773875dd1371fd9439d,АСХ Хирда,Не положил,female,1.0,2022-03-29 00:00:00
,78bfcb03e5c06046254098080acfd50e43011cb58f40a7d540fead9a9269b255,Елита дривинг,Положил,,0.0,2022-03-29 00:00:00
,b8e9c160748493173182317f2ea1db1a18e2c6cad17b76838573f3540f76560a,Идол,Не положил,male,0.99,2022-03-29 00:00:00
,d6a7f7177265e5eb4ff009cb3a64fd9c6f46f0a041df176d4945f11a97a6d70d,СМАРТ,Положил,female,0.98,2022-03-29 00:00:00
,415d6c00d89360ba25525ca83cf9902f6c0c7c385e6d7bd8cceee01dc6d204b9,АСХ Хирда,Положил,female,1.0,2022-03-29 00:00:00
,6327f0b492912798aef6fa6b803be77a1f7267f672e27b488dad40ccd7f228f8,СМАРТ,Не положил,female,0.98,2022-03-29 00:00:00
,96eb4afaeeadde0eca076a2fbfdfdd293b93afe54029f1cd0d3c548681b3a3c4,СМАРТ,Не положил,female,0.99,2022-03-29 00:00:00
,12e9aa910743eebc0cc9461d790b99f7f14738371bd762ae7bf0d946e66e985b,Болана ком,Не положил,,0.0,2022-03-29 00:00:00
,c56f5e0a6c4d405b7f150c23c6b2b6aa3cef5362082e7cfb3d2fe9325c31aa10,Ел Хилал - Јуниор,Не положил,female,0.95,2022-03-29 00:00:00
,f1de620268610ffa20a9bdb03d68713ccc545f4641b6921ac315300253e0c812,Бобием,Не положил,male,0.56,2022-03-29 00:00:00
,f4e85d119da14568a6051cee9cb53163458ba3fbcd02f4ede853862b64f224be,Елита дривинг,Не положил,female,0.97,2022-03-29 00:00:00
,27ad80bef2f37c05aef093e00f294dd846ed93ec03467d5b64a865b08f55e1e6,Ива Обука,Положил,male,0.97,2022-03-29 00:00:00
,2391af0385ff1185731eec67d80f6f56f403558e0926fd0f2bbbdd66d4bbf3ce,Тримоски,Не положил,male,0.99,2022-03-29 00:00:00
,263af757a97c4a0cec3fc4766b5b48fd528de0298fb375818e82487be0665804,Ас-Коко,Не положил,male,0.99,2022-03-29 00:00:00
,709e54d83a20717b7550956d183eabd3e605088884d89d5d44922d367ad1ba85,Деива Обука 2001,Не положил,male,0.99,2022-03-29 00:00:00
,998cbb47b761e9a5fd03e956f629d25cdc57bccb1eb65e1187d6058c7139b2bf,Струга-ком,Не положил,,0.0,2022-03-29 00:00:00
,7c9c5d53b9181830c72d6b79566dd9626840121da0a4dd28cc1eae27b00df24c,АР-ДИ,Положил,male,0.63,2022-03-29 00:00:00
,54b164f795db624045aff4870039a1c50eb61979294da717af605ed93ee29883,Емилија,Не положил,,0.0,2022-03-29 00:00:00
,875a9fe7d76fffea87cb472647093c9a69b859369b25e023640f2429faaf1cfb,Алфа 2018,Положил,male,0.99,2022-03-29 00:00:00
,85285233b550fc744087175b965b524825c2ab422426cf95857ba466bf70c627,АСХ Хирда,Не положил,,0.0,2022-03-29 00:00:00
,e8376b94d5a404c7f782811a3fb28832cef2701141db2b937041ccf15d7a4f3a,АР-ДИ,Не положил,,0.0,2022-03-29 00:00:00
,3089df96e576cd9aa6992b3a8423876d3ec26fb472bb98cf3527769aaf339460,Идол,Не положил,male,0.99,2022-03-29 00:00:00
,56cf23d1dd0f7533e1e78a15281df8233ef5c9318ec122675c1cc07fc2b262bb,Зелен Сигнал,Не положил,,0.0,2022-03-29 00:00:00
,550976fdc1bc5e33a7fa41af1e2adc87bb144aae2ab5a25ae53660acc87aa52a,АВТОМАК Гоце,Не положил,female,0.98,2022-03-29 00:00:00
,a4559184f9d1f0fb9f0719e9defe86c75ed9b8db35046864029c6abbb4d948e8,Шкорпион,Не положил,female,0.98,2022-03-29 00:00:00
,8b6eade98219de9ba5e494a9714a814667f92c03a897c71f5a80e6c428757f52,Ива Обука,Не положил,,0.0,2022-03-29 00:00:00
,e24478e142646918b134250c52332acc55f03d4953039bc90281687cc77a5378,Елита дривинг,Не положил,female,0.82,2022-03-29 00:00:00
,e0cc6985eef8e26641107daa3685c7e80ad555a89c08e3c2c9ee8fcd2f6724a6,Зебра АБЦ Дооел,Не положил,,0.0,2022-03-29 00:00:00
,cffa768000bcffb8d49a103a37b9a34b56eaf6dcf95829979a8cf5613e3cd74b,Струга-ком,Не положил,male,0.97,2022-03-29 00:00:00
,f3a0d92f1186e05f874f8ecac1f3d997df43b26432b007d5958bd1b805b09d1e,Европски Возач ДООЕЛ Скопје,Не положил,female,0.97,2022-03-29 00:00:00
,96891e729db677523822910b854ca765c567750f94670f31da8004f2bfac8bb3,АСХ Хирда,Не положил,female,0.95,2022-03-29 00:00:00
,1c920200281a7b028679904d4432c2c59670604f2fc4a861ddb11139d0ba12a8,Мобилити,Не положил,male,0.98,2022-03-29 00:00:00
,60f9410be84cecae66b775a302f8ef265ada422ee3fc47ce7b380f2dfa61080b,СМАРТ,Положил,female,0.99,2022-03-29 00:00:00
,73445b47d60209bbeaea6f28e1243d39087ab4c9eab6f6f782c7d911a4a0fd4a,Бобием,Не положил,,0.0,2022-03-29 00:00:00
,030204ac69d58764aedf252f490ac3097124ff0a459d793510acb4554e9854a4,Деива Обука 2001,Положил,,0.0,2022-03-29 00:00:00
,e18635c83d4acf9b43be72eb522353e593486af1de46f29132bdd768e0fcecd2,Кекец-О,Положил,,0.0,2022-03-29 00:00:00
,aae280bdbc9ca1b48ebbefea948d95811ccfba5e25903ef54bc74e40b53ecc8e,Европски Возач ДООЕЛ Скопје,Не положил,female,0.98,2022-03-29 00:00:00
,c700ec9efd876e60041a1c0751c9d1479f8042d4eb4be389078920623082fc07,Шкорпион,Не положил,female,0.98,2022-03-29 00:00:00
,c392e3da4c70b01f413f5f0d9cd42bf00d1376bd4865d9774139a00f963e4208,Идол,Не положил,,0.0,2022-03-29 00:00:00
,ac68fa72050bedbe5c07a7f09ca3c785a85a382d4f18e288775e70f35ed78e2b,Шкорпион,Не положил,female,0.87,2022-03-29 00:00:00
,b9eaa706cf557b74afca9e35fdabde33b7eb650279647571f7c3164ff4fe6e04,Идол,Положил,male,0.93,2022-03-29 00:00:00
,a527b8f662b5112c394e64c1b055fdd2b9c219b7310a1a08059733a5e41eedc0,Елита дривинг,Не положил,,0.0,2022-03-29 00:00:00
,569143e94f4d4adfcd2076ca6922c4fa375bd699f6f8540dc3986b931c0edf63,Мартин,Не положил,male,0.97,2022-03-29 00:00:00
,939a921bd1db0c639876d97e281155d6337724d5715563ac6c7695d95030627c,Шкорпион,Положил,male,0.98,2022-03-29 00:00:00
,bce0d34277ef8e5d6eb6a9c0140eadea773c22ad4fd134786d147e9887984a88,СМАРТ,Не положил,male,0.98,2022-03-29 00:00:00
,94a5ff7072712a32cebb92d5f8688736789e034abb4a600b63d3dc04f493a505,Алфа 2018,Не положил,male,0.98,2022-03-29 00:00:00
,96f11c6e8ddcb11b1679cee7014e7f7445995095e40f1509f73c97c8d09a7ded,Арт,Не положил,male,0.98,2022-03-29 00:00:00
,b9635585f7c71150f1f5dd76f7e35b33a1823efd5af78844d21704e36ab1ca1a,Зелен Сигнал,Не положил,female,1.0,2022-03-29 00:00:00
,40d7ec357f0ca8d461021bbf8aba03d25df3c5d37027495403ad967305cc665e,АСХ Хирда,Не положил,female,0.96,2022-03-29 00:00:00
,ba0ef94fb759f29b52f4c11225840deda7865c3d72994a42c295014f22049398,Зебра АБЦ Дооел,Не положил,male,0.97,2022-03-29 00:00:00
,e6b7a15337b4681054b81053a00e912605da5c1136bc04c79d25df8f41bcacb1,Арт,Не положил,male,0.97,2022-03-29 00:00:00
,4d80028d55239d4057311c9c19b912378438fa06f7dfff3843308e790d937116,Ел Хилал - Јуниор,Положил,,0.0,2022-03-29 00:00:00
,2c306b240c50bb3c852cf4faa6918eccfa2a9f42b07e0dfe0549b11de89fd5f0,Брм брм Л,Не положил,,0.0,2022-03-29 00:00:00
,29b568918587fc0489f017818d9fd9ab3a10a8a2a87ba39e0775c58d2197d3ca,АР-ДИ,Не положил,male,0.97,2022-05-17 00:00:00
,dd13516893b5e83c5c07d1aee50a703012c249dd09e69d7dc8591ead3a9a3447,М22 М22 Дооел,Не положил,,0.0,2022-05-17 00:00:00
,a9d293b21990c617509e60e855984ec9bd3946552d407397b630c0b344420432,АСХ Хирда,Не положил,,0.0,2022-05-17 00:00:00
,13db72c2befca3f9531e8477420189b09128344d87fa0f123c9a3b4d7825edd2,АР-ДИ,Не положил,,0.0,2022-05-17 00:00:00
,2c36ae81674311e468afb5dfe3f4cb9ad357fb8125ded930352b349cf32e544d,Сигурност ГТБ,Не положил,,0.0,2022-05-17 00:00:00
,79f5de796d1a9dcbc5383a9036d013643211c769565407fcd2521c444abe57f4,АР-ДИ,Не положил,,0.0,2022-05-17 00:00:00
,6b568533369c9fcefdc36d3a6f983a58f2453f395abefb4c0619b8316a981539,АР-ДИ,Не положил,female,0.98,2022-05-17 00:00:00
,614ffbf77d0cbf0c33e5f3060d9641d4308d1e97d286f2e25635dff54455cb9d,АР-ДИ,Не положил,male,0.96,2022-05-17 00:00:00
,d21e12df6428621edce906712639b9c30335629b3617b170766ee59fbacf4126,Зелен Сигнал,Не положил,,0.0,2022-05-17 00:00:00
,b7e61ec8da324421b216c7b8370cbf9aaf470b5be0454899bbca69fcadea93b0,АСУЦ Боро Петрушевски,Положил,female,0.98,2022-05-17 00:00:00
,ae425ead071ba65b72130eaa9dab9c9a2a0af1863d2d248609960707822ff9a1,Кекец-О,Не положил,,0.0,2022-05-17 00:00:00
,33750bbbc4cb0c2e2a1ade2b24be32cc943156006673b8f7a99f6213f8d975bb,Деива Обука 2001,Не положил,,0.0,2022-05-17 00:00:00
,b1a3b97ff6712846e5f02e93f3e4dc5c79eeef5b0d60a2a61521f07a858458fb,Кекец-О,Положил,female,0.99,2022-05-17 00:00:00
,6c456350d8269ce44133bb5ffc12c348d0c50363501bc3e926cc56718f55e0b0,Шкорпион Обука,Не положил,,0.0,2022-05-17 00:00:00
,4a90be0434987c9a9e40a395ba601c7f085551b90fbf2ac06d787f780a8492de,Шкорпион,Не положил,,0.0,2022-05-17 00:00:00
,8f893de4cc1140431e54b22b76010e72ea889311e8f31adea2dc84c8ccabec31,Ас-Коко,Не положил,,0.0,2022-05-17 00:00:00
,ea8789fa5493641d47c929e0ed67380697e57c77f43ae42e7ce96edbaf3b02f1,АСХ Хирда,Положил,female,0.98,2022-05-17 00:00:00
,2ae3a2a2785f74762bbf588466a8568a7aa0dc9f76aba274073eb85d76cdc976,Елита дривинг,Не положил,male,0.97,2022-05-17 00:00:00
,3487687f9255f4468e6b2384089e8d4be645e590c35cf6f5c70453aebaedffc3,Зелен Сигнал,Положил,,0.0,2022-05-17 00:00:00
,709ec28047aaa7930d80dbee31a0a05000a5fc342df0c6c782ee6e4608cad2c5,Ел Хилал - Јуниор,Не положил,,0.0,2022-05-17 00:00:00
,4241ff04d7a3cb5306e08397b759decd11e7284587f5a0d8e85254b40ca659cf,АР-ДИ,Положил,,0.0,2022-05-17 00:00:00
,c5ba80b71facda5ce60a2840ecdad9de189c5cf2e4f2b647460b0b5d8551644d,АСХ Хирда,Не положил,male,0.96,2022-05-17 00:00:00
,f8e089cfe79822a40b8bc5eb214b0282eb39d76eb36914eeb55b52bd0567333e,Ел Хилал - Јуниор,Не положил,female,0.8,2022-05-17 00:00:00
,fb955a5d96dfcb9f2c94ec0eef315df3ec4be8bbf32ec01ec939ba4c315097ab,М22 М22 Дооел,Не положил,female,1.0,2022-05-17 00:00:00
,2e6e6fe23d3b2a949faa5b79df11412bd896625cc94bc4056acdafaa669aaaba,АСХ Хирда,Не положил,,0.0,2022-05-17 00:00:00
,a1d6322e5dc38e1fc4f97d2ca16df379fc658fa3340c874c23ecdff6f965e069,АВТОМАК Гоце,Не положил,female,0.99,2022-05-17 00:00:00
,22bf13f3a11ecb9f6f6de49df0994ca1c9f8308972695e08f518807ab41fb1ec,Арт,Не положил,,0.0,2022-05-17 00:00:00
,c5f777e0d1dd1f36dae6bccf4fca998d805d1fe7972b393c39a0b26dfffb7670,Арт,Не положил,male,0.97,2022-05-17 00:00:00
,be87f2f180c948d55a7de363b4ecb32891fca4c21f55c62fa2f58b87d2d7a8ca,Зелен Сигнал,Не положил,male,0.97,2022-05-17 00:00:00
,6be83a913fc239036bad16ad689f6c6e24bd81e51ef4432bc7e986db724c9e64,Зелен Сигнал,Не положил,,0.0,2022-05-17 00:00:00
,35b84536c5484d3ada9d881f97319429ec43680d92f27021e181e6828dc16977,Ива Обука,Положил,male,0.99,2022-05-17 00:00:00
,42902c8fccddccc8734651cfe532593d5e581531b348584355b12cd28171bcbb,Мобилити плус,Не положил,,0.0,2022-05-17 00:00:00
,be6f87538d65b14130824b57561a2c31c5dbc868f6544102381fbb20e6e7865d,Мартин,Положил,,0.0,2022-05-17 00:00:00
,9a7f2187c7f676ffdd7b483f7cd4a73660ff66fce58502d124832adfec8b8863,Банкина,Положил,,0.0,2022-05-17 00:00:00
,3beef2db345d84d5ea685b371736617457b57100b833683e42d5523c85fe9c36,Мартин,Не положил,,0.0,2022-05-17 00:00:00
,c253bb56aacc21393046e0fa7f42029a27b704e87cb31cb48c06c8593d200105,Брм брм Л,Не положил,,0.0,2022-05-17 00:00:00
,61dae787ce31580adad32aead486ca3d999bafa17e99771f404955247b6774af,Зелен Сигнал,Не положил,,0.0,2022-05-17 00:00:00
,1cf182851366f558f98911facf1200240d92865350873b1e6ba2dd883e6d2406,Ел Хилал - Јуниор,Не положил,,0.0,2022-05-17 00:00:00
,5e19c1aa1e2df617048a44aaad9faf4b63f205ac8cfaf66fa84332c5a5922702,Болана ком,Не положил,female,0.98,2022-05-17 00:00:00
,edd88fdfe928504214b8e44dad88f027bbc65321aeffbf5b7d2df510f4de9a2d,Кекец-О,Положил,male,0.99,2022-05-17 00:00:00
,b74443eabba4c4fbc62e96f41e79829deaefe37bf4ffe4e0534149b803e07e15,Ива Обука,Не положил,male,0.99,2022-05-17 00:00:00
,2159c4ec7749bd558963ae5bffa3376bf7d1fb7337fc95d5d0dc5d8baa661d33,Зелен Сигнал,Не положил,,0.0,2022-05-17 00:00:00
,a41f630c4f1cd6cf4567f6bde9cbbad77686e906950b0908f90b0451b5de2c27,Ива Обука,Не положил,male,0.99,2022-05-17 00:00:00
,0032c02872ccb66cc121bf99013c4c351a78e52084df14eafd3e6605105f6dc9,Европски Возач ДООЕЛ Скопје,Не положил,male,0.99,2022-05-17 00:00:00
,c824f4461aa7dc97076899fc26a3204fe1cbce75138deefc6c8bf8e7e378e576,М 22 Маријана 2015,Не положил,,0.0,2022-05-17 00:00:00
,448882e09d6b6ab12cbd5113f80257edfe238942c614f018408aeedab6d435bd,Банкина,Не положил,,0.0,2022-05-17 00:00:00
,0001a2288b4095a0ba712e3a0cf01a20271d0fc964ae0c5d2a27a1bcdc4ea308,Кекец-О,Не положил,male,0.99,2022-05-17 00:00:00
,f09d7fbe29b7d5e89caffebac463d1557d56b23f0e1e6c14aa7d5073429d3209,Банкина,Положил,,0.0,2022-05-17 00:00:00
,1355304fc005cb3c7146d49b096bcfbdc8216369f68caffb526890d38ae04a8b,Ел Хилал - Јуниор,Не положил,male,0.96,2022-05-17 00:00:00
,f893596a8bf320404a1c0edf6bd65de2089ef2fa9af57cda5364739038e4799b,Софи-Скул,Не положил,,0.0,2022-05-17 00:00:00
,43fd9c89a48677d4436af8d39793c9fd99792c0792ca34e322eec46ff7ffa586,Идол,Не положил,male,0.99,2022-05-17 00:00:00
,2749e9629605e69fe0a084ed7e137d51cb472c8ab87b8e38d662a330da44c93b,Деива Обука 2001,Не положил,male,0.98,2022-05-17 00:00:00
,32461699f6ebe1bc5012b7e5eaf50be0d55f70d492b952c1318b6e781c984091,Софи-Скул,Положил,,0.0,2022-05-17 00:00:00
,d95f58dbd8f254123f4a1f80fcebcb08a48ed29705ee64da9306cb00cc46101f,Идол,Не положил,male,0.97,2022-05-17 00:00:00
,cf10646661b1eb20f201884ea9ffa9d07a283a8485621c139289177f818cfbb6,Кекец-О,Не положил,female,0.98,2022-05-17 00:00:00
,5000c1e55a1f186b1825df007ffabeb8f9b0af340b1c9e03f644780c607e0418,Бобием,Не положил,male,0.89,2022-05-17 00:00:00
,f88f93e2c6d2566aee06740f77e043a1da7aa06b624334ed8d3eaa34e0c91da4,Зелен Сигнал,Не положил,,0.0,2022-05-17 00:00:00
,859485e1d110336a593fda527b78df9065002eab88b639f912a69044322fe877,Кекец-О,Не положил,female,0.98,2022-05-17 00:00:00
,02e846d5480e5fb27a0165ffad22a00e3876de91ed1c00d11ffa2a633dd82bb6,Тримоски,Не положил,female,0.98,2022-05-17 00:00:00
,8a4427febfe2df890e99e4bd87c54acae3d1e9c26f7218a0950c2c46657f21de,Софи-Скул,Положил,female,0.98,2022-05-17 00:00:00
,227e0c312a998eb2ccd6504099c526e1b491b7145da968dc467815b6338c87e6,Болана ком,Положил,male,0.94,2022-05-17 00:00:00
,d1aa1cde316d480c4fed7f38a51d588a8e9ed305c823a19781af77e8381f7b46,АР-ДИ,Положил,male,0.98,2022-05-17 00:00:00
,e51a1b8e6c14187a145b80fce98902ed03abe25751c934d11305209231501c2b,Зелен Сигнал,Положил,female,0.96,2022-05-17 00:00:00
,98225f9973e0215eb32f8905737b7666c35e3f5501d48c9a6910832e7a1f5af0,Кекец-О,Положил,female,0.99,2022-05-17 00:00:00
,a9cfbd0660f7173f9e1ba2f54b5a4a1ca6a0d4a5b272a501d3e42bae906f05fe,Деива Обука 2001,Не положил,female,0.81,2022-05-17 00:00:00
,badd6f7bbcd8742cd6c61a9e9462be2e039c5df28014be495fb09c8e150f8e13,Арт,Не положил,,0.0,2022-05-17 00:00:00
,fc04c475a9ec5329e3613b61f056191dcd63339ba11a1d1ea792d034c70fa161,АР-ДИ,Не положил,female,0.73,2022-05-17 00:00:00
,98e01ea9e29031efa7d1aee3eaf7d8afccdb55bd71ce9d164363d9100ae8c16d,АСХ Хирда,Не положил,female,0.96,2022-05-17 00:00:00
,198ed1f1185f3a4a02f277c3d8bcb536ee11c7b344c597169b127546cf69a9d8,Банкина,Не положил,,0.0,2022-05-17 00:00:00
,a59cd4a366fb31674768d55d6d4a1c3c8163d8cbffda750cef18b66676683eb8,АР-ДИ,Не положил,female,0.98,2022-05-17 00:00:00
,df80e9a7b8ed3f2f2b367cc6d361c879fde38f18162b8f6e9a07c752415e9242,Ел Хилал - Јуниор,Не положил,male,0.98,2022-05-17 00:00:00
,7bc7fc276da5234b1af6d0225292ef295ee8157d0524013a5bcb9379dca0aabe,Ива Обука,Положил,male,0.96,2022-05-17 00:00:00
,b52ac0b836e6c01ded9a9e1726472e78bf51096de66924f5474166ec80951b68,Зебра АБЦ Дооел,Положил,female,0.99,2022-05-17 00:00:00
,490338edbcbc5db4c383f090ad4ee1d4b29c78503487f8708b071e935312dffa,Арт,Не положил,male,0.97,2022-05-17 00:00:00
,a7bba1e914c2b8a9529d90fa4785eacc6f1cd5935cb462b39b47ad243ada675f,АР-ДИ,Не положил,female,0.83,2022-05-17 00:00:00
,64f0c05a1207b5a189feeeb1d8411f56bf1ac8e596a9979950dc4af396b63765,Арт,Положил,male,0.99,2022-05-17 00:00:00
,84233188d37aaa0bfaac4b0829386862c1bb395adb3982c95253b3ab23714fc7,Ива Обука,Положил,,0.0,2022-05-17 00:00:00
,3c69258464820db541964594c7ce6aa5e3d902fab0cb3589670ddee2fa3206e7,АР-ДИ,Не положил,,0.0,2022-05-17 00:00:00
,ebf05f0503372c32391c8464d5fd56ba22988224d9458397c844c2942d212f4d,АР-ДИ,Не положил,male,0.92,2022-05-17 00:00:00
,6a6f57c0624f028c322bea543616feced0b932786e491f0a74d3ed27bb32bb08,АСХ Хирда,Не положил,female,0.96,2022-05-17 00:00:00
,56981d6a7f4931a236b3957e0de1e6547b45a192de5340794f4e657f15ae7d29,СМАРТ,Не положил,female,0.98,2022-05-17 00:00:00
,1b22013ed9e4045d9c9c80544352404abb2091937a7d6be2cf457ed7b43477c0,Тримоски,Не положил,female,0.99,2022-05-17 00:00:00
,e891768ebddb7b69b73aa64cfa13207a66b9f203fffb56f0c8fea1a6ba1c9ec6,Шкорпион,Не положил,female,0.99,2022-05-17 00:00:00
,4c7b104ab4dc2f6314dafbb1480a734dd141bc4ff5abc0229f5ed7203c14e829,Деива Обука 2001,Не положил,female,0.99,2022-05-17 00:00:00
,382276b1c908eaa5508c957fe02cba8fcda8bce048e95c109953309dc1b57575,Шкорпион Обука,Не положил,female,0.98,2022-05-17 00:00:00
,4b09cb59863a7627861bc38b6536cc01d0f75e3915e8ff470e474a4e918b3c1a,Мартин,Положил,male,0.99,2022-05-17 00:00:00
,728f91b3ae2f5ed5eb2cd67ad6a6718da67f12df96bc93b56f7245e5c7848dbc,М22 М22 Дооел,Не положил,female,0.99,2022-05-17 00:00:00
,c0cf3a20e43344e9844b0f0771802d78026c3409e899321361c06ad64f63638c,Идол,Не положил,male,0.97,2022-05-17 00:00:00
,f4910545e67096312351e5a6b7d65b156ede64d93c8faafad4dc7d304a33f16c,Кекец-О,Не положил,male,0.96,2022-05-17 00:00:00
,480f8e9a7365e5d348ee85f4b7b2536a799c7548e1e44a539d039dbe96f2cf9a,Ива Обука,Положил,male,0.96,2022-05-17 00:00:00
,19617c06c0994977e65a90ee46f18cbc1942f535ed4f3967d94767702886b413,Ива Обука,Положил,male,0.85,2022-05-17 00:00:00
,a5e48d943a2e90b7f39fb93c27dc880cb4011aa76de8edc2c2d517c1633cac3f,М22 М22 Дооел,Положил,,0.0,2022-05-17 00:00:00
,743c50a55b5d158ade5b1eb3d00b9550c681464cf72f27c0bd4f4f677eef3d27,АСХ Хирда,Положил,,0.0,2022-05-17 00:00:00
,cd9fbb8cc1bacb76495e75e1d71d625adbf86d7e48ee56b46c9587cbcc6bcb6e,Радикон,Не положил,,0.0,2022-05-17 00:00:00
,931b89b5313b202bbb204333b1df8b1b01a4b6a17c167a5225a66361249c426a,Ел Хилал - Јуниор,Положил,male,0.97,2022-05-17 00:00:00
,fe75c6c3f0fa70afa58420dcc0fd88fe5ab9537de0066280cb1e293afe4c5693,Софи-Скул,Положил,male,0.99,2022-05-17 00:00:00
,d944d9d3533a30714f2024a9f05e538e1603917769567f02087749323e639395,Мартин,Положил,male,0.98,2022-05-17 00:00:00
,11dd0571c1360cf4f9b9e718ca01286de8ae35b92058181a95e47552e4ddd589,Мартин,Не положил,,0.0,2022-05-17 00:00:00
