Unnamed: 0,"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол,date
,1aedf5fc821bb7d4b54a8f538b96cfc507e76a8d1c10e655c2b8a70fe442683a,АР-ДИ,Положил,female,1.0,2022-02-07 00:00:00
,0b2883d5e524fa3cbc4d54bff62b1a7fff3ab34bdf6db23939395a476c5777a3,Мартин,Положил,male,0.97,2022-02-07 00:00:00
,062ba0b70fbc582809925ad186155f5a0f97105a3aeff2352e2cf02819ba3b69,Ива Обука,Не положил,male,0.96,2022-02-07 00:00:00
,c896c641d19c5cf7b1acee04f29db2a7937b8a1113dee450393d7901f61f6ca7,Болана ком,Положил,male,0.56,2022-02-07 00:00:00
,ee57d97ba1b2c0006d63cfdfca450ad7d7bda09ffe2bc13082f6c450863167de,Алфа 2018,Положил,male,0.56,2022-02-07 00:00:00
,e9414ad1b627fb179955144f013400996b3b271050c4a0f49aa74e73da70cd59,АСУЦ Боро Петрушевски,Положил,male,0.56,2022-02-07 00:00:00
,e83d576000a3c9b26187dd3d57759e656c9b425a66cf2cf121110ace0318ea7a,Брм брм Л,Положил,male,0.97,2022-02-07 00:00:00
,1c8e3c2d25ce801a4fbc206110158562c472bd486e25eb50773fd5b4f406404e,Шкорпион,Не положил,male,0.96,2022-02-07 00:00:00
,1b654471d92f54e752d1a60c78af249653edb7d6221415aff32688048f12801d,Ива Обука,Не положил,male,0.94,2022-02-07 00:00:00
,60aa66afdd5b1b9c4f345c540be85641b17933c704e4d9d115c8a1ea4140e35d,Елита дривинг,Положил,,0.0,2022-02-07 00:00:00
,41dfc4be06233658b6da5cf9c4407be9d856a354e481ddef59ed52821e37c0ff,АСХ Хирда,Не положил,male,0.97,2022-02-07 00:00:00
,f0ef06f06f904154917281f398ca3b26d5e2038f700ad61d9563d01fa146badd,М22 М22 Дооел,Не положил,male,0.97,2022-02-07 00:00:00
,fb379f23224ca7a987359028a8fd9c732919a11f1a4331a5a20d0ab29374f82a,АСХ Хирда,Положил,,0.0,2022-02-07 00:00:00
,b30abad6717afcb4d45b0dd1e659176aa7855ed8d6c83f414185f9987ff601c2,Зелен Сигнал,Положил,,0.0,2022-02-07 00:00:00
,304f9d3c0260b5c5cc79634b417b1355380b8d9459074653ebc2137f44993774,Деива Обука 2001,Положил,female,0.98,2022-02-07 00:00:00
,bd55d63b9e22391a382c92f26e16614d23461653a0271359710ce097b32a7319,Зелен Сигнал,Положил,female,0.98,2022-02-07 00:00:00
,eed24fd2948116c81b29a4ebecfc576d2de519dccef5471eab5dd999b30d74a7,Шкорпион,Не положил,,0.0,2022-02-07 00:00:00
,222a9af84a03816d13e4e67f6cdf85a748e3d13a0205e0600e509eff738f1418,Софи-Скул,Положил,female,0.61,2022-02-07 00:00:00
,4ef87ac87aa387f731fc43169ae46209feb352abe307bb283db8b3d6f360d4dd,Арт,Положил,female,0.5,2022-02-07 00:00:00
,597728f9bef7a71521ddd1ad121797cd52d8522eba1523a0481231fd096a701b,Банкина,Не положил,female,0.99,2022-02-07 00:00:00
,20c445e23e712eb02f52f84f8f409a38b8e37aeb85cb644994cbf2d60bf769a6,Ива Обука,Положил,male,0.97,2022-02-07 00:00:00
,4a4a724457ba37e4f4fea811a0f8df29839443c648764b19dc8ffe0080e56f11,Ива Обука,Положил,male,0.76,2022-02-07 00:00:00
,5dee5321a1f566e4d55799d898d57c36b7f99f5cdf24ade843788e58ef26ad89,Мобилити плус,Положил,female,0.87,2022-02-07 00:00:00
,4b9b39df865b1bd126a0ad381c2b14acc36b34cfdf5d9b3878a43a6f2c53b814,АР-ДИ,Положил,,0.0,2022-02-07 00:00:00
,f6752f31d57b19d1257c368b9fe55247dc7bc56b5c049dc690b0aee9bd287832,АСХ Хирда,Не положил,male,0.97,2022-02-07 00:00:00
,22b50b72721877f2dce1ed6a66af47b6dce11f40d22546718c14be44e6447e2a,Шкорпион,Положил,male,0.97,2022-02-07 00:00:00
,b1009ed66b69c88916260a436baaa137a6f00bf6806c514cc62a78f72c95ba79,Арт,Не положил,female,0.98,2022-02-07 00:00:00
,0a16b14da641ddc97884479db2cd468c69b9e5d52ec32cda0b943d1ba0ea359d,Зебра АБЦ Дооел,Положил,female,0.53,2022-02-07 00:00:00
,eff04f262be1178b9abbbc5489836b4ea65d1e5692e8c57c9b613108e742a2f3,Шкорпион,Не положил,female,0.98,2022-02-07 00:00:00
,806e5e0df4c6de042b062cfb8ab48517baeba3604096778b3a4a8a92129031dc,СМАРТ,Положил,female,0.97,2022-02-07 00:00:00
,a8e7c5187599ee898a26782ade26cc571657d91490eb37802643820e599b1fac,Ива Обука,Положил,female,0.97,2022-02-07 00:00:00
,01b9c711e46b33fa8e9897e34359c9ba982f9f43b161b8361889142c0c3b4ab8,АР-ДИ,Положил,,0.0,2022-02-07 00:00:00
,748f5d3dd5189cf0274bbdcab6823c8f39eca3aabe7341e6f04de1d252686e98,Ива Обука,Положил,,0.0,2022-02-07 00:00:00
,df8cf9030dd3760022e0207bc85a576033612da484d3096dcacb433adb79336c,Арт,Положил,male,0.96,2022-02-07 00:00:00
,fb62f7e50727f8fd766d72d95cac45e83ed8b32f5a31122d79be6a4fd478dc8b,Идол,Положил,female,0.99,2022-08-09 00:00:00
,c252500a307248352341a42ac015c6cb408f7c11699967d445554dc6d2d2a270,Арт,Не положил,female,0.98,2022-08-09 00:00:00
,a1034009aadbef252a50606c8e334beee20506dc3aa7e97ef46ef20a4e675ad9,АСХ Хирда,Положил,,0.0,2022-08-09 00:00:00
,49e87ef3692f5fe23dded1af5ca0ad488dcb89bb527f71495363e0e047d86b43,АР-ДИ,Не положил,male,0.98,2022-08-09 00:00:00
,b7d5ece4355a9ebc6424a7e377b5a7120cd718cab36772dd709320b7e4936219,Болана ком,Положил,male,0.98,2022-08-09 00:00:00
,99d108897bef85a0996fbe555a1760a7fc444d3e653bbbc2885af824601604e2,Деива Обука 2001,Не положил,,0.0,2022-08-09 00:00:00
,9a55278f1a3c6a6e253e01a8ebd29f8e3e7f1fcf25f7759c54f3cf4a2aded200,Панда-ЛТД,Положил,male,0.62,2022-08-09 00:00:00
,41f02aaedd9791765f4b1eaf69decdcfa003411b9b921b455425f637ca078520,АСУЦ Боро Петрушевски,Положил,female,0.97,2022-08-09 00:00:00
,b756cf2e5241bd74d97b9465a10f1ad242032c8bfc08d01c410bc9850f557d40,Европски Возач ДООЕЛ Скопје,Положил,female,0.96,2022-08-09 00:00:00
,e50be4544ed5e9aad29aa9b811ea5fa347091e7f515d773826153f93a07207b1,АСХ Хирда,Положил,female,0.88,2022-08-09 00:00:00
,f9ddf61a2542839ae2f72bfc866456c034a98200b5b84a89a5c5352c1556d64d,Болана ком,Не положил,,0.0,2022-08-09 00:00:00
,a3be1a8c48ea25ad409ab1c2d9a3eb329f8411f1950d212d63739be75246c9c4,АСХ Хирда,Не положил,,0.0,2022-08-09 00:00:00
,bd5635a62adb4a66b08d5b49b634e14bae4640eb37424c23d3cffb57de8b1b40,АСХ Хирда,Положил,,0.0,2022-08-09 00:00:00
,9d75aa028b1c75b7cd6bf0a6e12d0551877d1ab2ced74fa337f0e6abb805ffcf,Ас-Коко,Не положил,,0.0,2022-08-09 00:00:00
,c0e957e58ddb73a3d57473184fc36e459b65c3fdb9c3cdf4f99fe1e5fda7c9ef,Ива Обука,Положил,,0.0,2022-08-09 00:00:00
,df58b4ba6e5b68398b3da8e6df07fb7cb8a9893f1d954be5d3733db17a41a431,М22 М22 Дооел,Положил,,0.0,2022-08-09 00:00:00
,3196fd19388a039a11e77b3fefba87c55f2582b4f275594912766326ee993d58,Бене Трејд 53,Не положил,male,0.99,2022-08-09 00:00:00
,503581516be5639de2bf1c72180a362b45f8bde88c72ee7f5c1406a88eeb8976,АР-ДИ,Не положил,male,0.96,2022-08-09 00:00:00
,d08bb7764cfe3a8b1516a37914dab74728587c5d5c076f5d2f661a933de852da,Мартин,Положил,female,0.98,2022-08-09 00:00:00
,8ea6c6c6a3c984ca5aa45d0587aad6437816627bee80d8f36439a3d961c97dfb,Мобилити Плус,Не положил,female,0.98,2022-08-09 00:00:00
,c6aaea1dfe5982981112ab7d1071688370c2cc55260f262776edb021ccdcf4c0,Мартин,Положил,male,0.99,2022-08-09 00:00:00
,29977057e1e54636960cd5f9980388cb5dfa3c0fb1187fbb265eb5f7e32f19ba,Болана ком,Положил,female,0.98,2022-08-09 00:00:00
,2141087aba4f42ea93d7c7d565006985e84a43f4a32fe3222be1925262d6966c,АР-ДИ,Положил,male,0.96,2022-08-09 00:00:00
,52e31f0b0783fefadef79540573fda6395e81dd322b402a022e9d1bbb1a89a0d,АВТОМАК Гоце,Положил,male,0.99,2022-08-09 00:00:00
,bba1f779a1f765f1bc9e6458f04a08002758314f9e2f9cd34083f0d73a2bea5b,Идол,Положил,,0.0,2022-08-09 00:00:00
,e44680aaa25bc9b6798562c76ba720e73f2cf1e8fcf9ea78941ac50b92ac1f6c,М22 М22 Дооел,Положил,,0.0,2022-08-09 00:00:00
,6aeccdba8f83c9a60d297458efb127ff4d9a59ff5e49da3e94e92b890120642c,АСХ Хирда,Положил,female,0.63,2022-08-09 00:00:00
,e341bb7000fb9f418dfddfb70038e1d1113c97dd1e9ffb4ff5f9be0644b7ff17,Панда-ЛТД,Положил,male,0.99,2022-08-09 00:00:00
,9e3933dbd755a1a0c86a03501e2a11aebd5f0c521d58352b4bf8e7b56133b26d,Шкорпион Обука,Положил,,0.0,2022-08-09 00:00:00
,414370d5bb3749b2caa1b1613eaea1710ca35ca14d509110f5e56fbce675f076,Зебра АБЦ Дооел,Не положил,female,0.97,2022-08-09 00:00:00
,82a7da0de3d423ca2b47c7854e6298bc5aba16d62478e8a1e450650abd27c859,Идол,Не положил,male,0.97,2022-08-09 00:00:00
,3d00f0dbf815c24d758c414af061735a1dadee4921d87792053523ed479fec52,АСХ Хирда,Не положил,male,0.97,2022-08-09 00:00:00
,b0bf1b0a9a6759d10743150f0cd80dfd397010ac741a40850545b026c532e769,Шкорпион,Положил,male,0.97,2022-08-09 00:00:00
,352e42c09bb3d36b2f66caaab975a6572b5f9bf7ca0ed07c6a7de788c2944425,Алфа 2018,Положил,female,0.96,2022-08-09 00:00:00
,6838a54741d06820e197e0a4da29bb2b9f8227001e3c86117164fd1bf33428ad,АСХ Хирда,Положил,,0.0,2022-08-09 00:00:00
,8a832be0efc9cad31d047e685e43256a81af44e47fed2bea376ac983de892258,АР-ДИ,Не положил,,0.0,2022-08-09 00:00:00
,6d9ee9c353fa451251964662dfdb3717c7270d0ae3d508ff5d74a37708d6fad7,Арт,Положил,,0.0,2022-08-09 00:00:00
,d5c049774711325bb1c43851b5bc64e70ddf65dd231a962e5a187c701e753817,Кекец-О,Положил,,0.0,2022-08-09 00:00:00
,3d53041fc3e46f9eec08b12f9285a4009c63128836d975435bbb75256d83c557,Алфа 2018,Положил,,0.0,2022-08-09 00:00:00
,ccbcf73b67d78595650f18e830370f066bd74aecb7f7fff6b5f159342f0fe376,Елита дривинг,Положил,,0.0,2022-08-09 00:00:00
,2ad1ef5d88928472161469fc6367054ab93e153896353950793c66557db681bb,АР-ДИ,Положил,female,1.0,2022-08-09 00:00:00
,3a1874d4937594fcf2f553d4b02846357cfe9ae5c3312821b7b6747f7a7db7e4,СМАРТ,Положил,female,0.98,2022-08-09 00:00:00
,51883a6cf81263d9c31ff0863a0dc2e8552e18495dfe2028ce47d1b627a4b904,Мартин,Положил,female,0.97,2022-08-09 00:00:00
,5e060812ac58f7d4558a9cee7ab88aa29ebe353bbc1120ffc52bb3d55d7279ce,Шкорпион,Не положил,,0.0,2022-08-09 00:00:00
,08dcb2346986717317d71b064fa6d7f7d8dc3380cdc94dea8a708df91a370685,Ас-Коко,Положил,,0.0,2022-08-09 00:00:00
,9ec43a8c904c2cdabb666a2befaa0cc8c4b0d879c6099ed62dff50c0fd65fe5b,Мартин,Положил,male,0.98,2022-08-09 00:00:00
,991261bedab6d720a07c130b4226dbe95b91275bc697a23bec8f6bd1a18aeb22,М22 М22 Дооел,Положил,female,0.99,2022-08-09 00:00:00
,58679b63eab66b007e767737979799fc61b741a24f92e2b7188f44e952c9b74b,Зебра АБЦ Дооел,Положил,,0.0,2022-08-09 00:00:00
,0485a69f468d49d920171265229214ebfdcf5ef1f22d8d7cf778b3befa2b11dd,АР-ДИ,Положил,,0.0,2022-08-09 00:00:00
,db8c7e9ce15307a43ae40d30652ff9a72c979d3bbe704b75b1a78060d1db0d91,Мартин,Положил,female,0.95,2022-08-09 00:00:00
,077495ae074c5409c627f838c44dd5f20554c83b5ad1debba61fb22d77a8dde5,АР-ДИ,Не положил,female,0.79,2022-08-09 00:00:00
,7e2cbc1bd3e28fae0c11e9e89359ba9147bafe6a5641e6e872b3ede438328820,Ел Хилал - Јуниор,Не положил,male,0.95,2022-08-09 00:00:00
,9627d799dcab74ceaaacac2e748654f0fc5d961d17a0ae2bb76f12941c816fde,АР-ДИ,Положил,male,0.96,2022-08-09 00:00:00
,b30f16848eb6500534292ca0e39886e440fae801f6c692247ecdf9b68425310e,Тримоски,Не положил,male,0.56,2022-08-09 00:00:00
,bf7bc06b31b32bda4d297c58c97c69f128eb179534b41647cb41cc14efe00dca,Арт,Не положил,female,1.0,2022-08-09 00:00:00
,0273409e0b9cd961d6add559e3042d15bb13d363e0ce7a95a4cffee4b0be84c2,Зелен Сигнал,Не положил,male,0.97,2022-08-09 00:00:00
,21a0b9b9c6830ce73abacd186726b2e5183a94106275ff0d00b2ca1c464caa31,Кекец-О,Положил,male,0.99,2022-08-09 00:00:00
,ab50f781eaaf14cdb299646142f67b449370fe597ede7f66834e84182d1e24b1,Деива Обука 2001,Не положил,male,0.99,2022-08-09 00:00:00
,4ac2f60713849594930ff8da37d1c35f8f090506812e3a9e9005a727fb88c0ff,М22 М22 Дооел,Не положил,,0.0,2022-08-09 00:00:00
,5921c35b54fdd35e3fe71b2f929d842b06d1a67a049098c2971a98873b483f7d,Идол,Положил,male,0.99,2022-08-09 00:00:00
,7bdef7a5438ca6cfb1363a5ca2900bed62a81dc12d7a1c67779c3183dde516a5,Мартин,Положил,male,0.99,2022-08-09 00:00:00
,6b811a2213f78c7868cc49b3311150a4c4a03a5600d0b2027a895ae5f0797884,Арт,Положил,female,0.98,2022-08-09 00:00:00
,34efe38ab30a2607fa74c2f1c2fb70874548771db9b38e065d34fcc09ae095d5,Сигурност ГТБ,Не положил,female,1.0,2022-08-09 00:00:00
,4c96793e04a7bc0af77a73fa53148077f261704bfe99f136c1c44a267f2c3929,Ива Обука,Не положил,male,0.97,2022-08-09 00:00:00
,465fe5238f086054bf28440177c22812d8cd5d272cf6dadb11fe2da26a2e1cc5,АР-ДИ,Не положил,,0.0,2022-08-09 00:00:00
,278e1cb5ed722de0a63c725f5b02c90d7b7af45b02904a22b26bb23fc56aaf62,АСХ Хирда,Положил,male,0.98,2022-08-09 00:00:00
,8819a3eced0b9570c9a175210556d67116cee6dcd63a96e0c00765ef48dbf25d,Софи-Скул,Положил,female,0.99,2022-08-09 00:00:00
,ab6a903320cf6100ae524c3b37d933060902715b925805a344096d7ef810a01c,Тримоски,Положил,female,0.99,2022-08-09 00:00:00
,af841c9c2101d26e94367f828cbea363bebd8d0a1b0d4dc565ef34a93ecce2b4,АСХ Хирда,Положил,,0.0,2022-08-09 00:00:00
,b4ec4efef438c8bca11420985215c7b2c368385b0928be2eb574eb0b3a32da14,Мобилити Плус,Положил,,0.0,2022-08-09 00:00:00
,2d0391cafb0be7d9b360e56b9adb081c66df30c8cc2474b971a2d3054ac8a5ec,Ива Обука,Не положил,female,0.92,2022-08-09 00:00:00
,3706078eb3baeac5f2b630d108c1eaf522031e25ed13c4681588339a079bf69e,Струга-ком,Не положил,female,0.98,2022-08-09 00:00:00
,356bb922c3e0d51fa2904c01b0f1a43c2634f6b3288f7627d9bc6894532bfb60,АСХ Хирда,Положил,female,0.96,2022-08-09 00:00:00
,f6f431de5e4bcb44be9330484addf1dcde2025406ad012b74e1f7b2077bce26d,Софи-Скул,Положил,female,0.97,2022-08-09 00:00:00
,47ee37e4e42df2acbd1a1ac8eca3b2a7bbb67787843b5fe5f65ce6d800e647b9,СМАРТ,Не положил,female,0.97,2022-08-09 00:00:00
,3bfc2e2f0a4487f3bf1de93f24f01d6608726dc9963a56d8babdbcc06bb8fc14,АР-ДИ,Положил,,0.0,2022-08-09 00:00:00
,43e54d996884e95a49c03e1e72a406433d8d99fdd5d853a77242d1c035e98d16,Зебра АБЦ Дооел,Положил,,0.0,2022-05-05 00:00:00
,9ea15be20e14d06ef20498890a4062d3f328b34039f220dd2e2fff11898926f8,АР-ДИ,Положил,,0.0,2022-05-05 00:00:00
,357cc29c28ca34e2688cbdedad29e53d618336f05c9fca8b7f910bf59d5493ff,Шкорпион С 2014,Не положил,,0.0,2022-05-05 00:00:00
,e2d32c91ff42015fdb7b1b0a0104993287fad0926ee7417ab5a73dcaae12455a,АСХ Хирда,Положил,,0.0,2022-05-05 00:00:00
,f8000c6fdcc2d9a0596f539616d3f41cc5ec631d475630af767cad138908abab,Арт,Положил,male,0.93,2022-05-05 00:00:00
,96ae8a131b4e3c4e88b8580d9ad5cd38b5faceb93a4181597ca1bb13ff2a63b1,АСХ Хирда,Не положил,female,0.98,2022-05-05 00:00:00
,0c3aa9a15ee23e5235bfc63d0d89b8c11f1a914a5483d3c5b1932817e6d854d9,Бобием,Положил,female,0.98,2022-05-05 00:00:00
,2c887ae3570dd8385d265bb72d0249f1977c840b2f85da4194c3a20280600b6a,Мартин,Положил,female,0.99,2022-05-05 00:00:00
,4a475414778158459b73212b6055a37451a802bf35a3c5cd4609c5e3803deaf7,Идол,Положил,female,0.99,2022-05-05 00:00:00
,9732a79e7830632ed921830bd00d6b0c04fac225bf06fdffb859b8030221fb69,Софи-Скул,Положил,,0.0,2022-05-05 00:00:00
,62ae0fd586f99b0fefc6055d670ae488cb14b9eb7726278f1e1981479ef290fa,Алфа 2018,Положил,male,0.99,2022-05-05 00:00:00
,1e0ef0508c4def5a55a1e1382bc3fc85eb3bad69e470ee6b1781b28f61326f0e,АСХ Хирда,Положил,male,0.97,2022-05-05 00:00:00
,09d747bc0effd491e33f08733ec606a61cca927984fbd5d0062b67d2f1bc49eb,Ел Хилал - Јуниор,Не положил,female,0.94,2022-05-05 00:00:00
,8034da0ab3f0e76adda17cab30d62189caaf46e88119b7275bc17b6700963b0d,Болана ком,Положил,male,0.97,2022-05-05 00:00:00
,b03442a25180a99e502c49a83ef080ed48179d0ee468a3ea3e1f8bf39f57051c,АСХ Хирда,Не положил,male,0.96,2022-05-05 00:00:00
,cc8e43252c4c87e754d2b82df2b759355eff7253c52cc209af7db7cced986e3b,Банкина,Положил,,0.0,2022-05-05 00:00:00
,71182746afba26671af27ff6277fec027be8a7a2b274c72112e45ffd4c9348e3,СМАРТ,Положил,male,0.99,2022-05-05 00:00:00
,d5ecfa715fd22632548837db71a8ab897e11aa15ad8cacfde9d903859dc6df22,Мартин,Положил,male,0.99,2022-05-05 00:00:00
,62dfe42414c572446306bbefca049b92d2db8780be5bd3e3f5fe072458552ce9,Мартин,Положил,,0.0,2022-05-05 00:00:00
,d2fe3b151fca1ae75af0ea3cab0d232ce875e5de841715e216da65a228e1c7c2,Идол,Положил,,0.0,2022-05-05 00:00:00
,0184975abc217b3c2cf9f1c476abc5b0c2697a0fa10eb9d8dd6fc4d907bf50c6,Сигурност ГТБ,Положил,,0.0,2022-05-05 00:00:00
,f5e10c6fdfa866aee1d94307e61c59a38b27779c6136425d51b8fac623b1eeec,Панда-ЛТД,Не положил,female,0.98,2022-05-05 00:00:00
,45d69f0436253d126df9bfbc324af5dfe9698e3912cf52d3a68a2a79fb3c0923,Арт,Положил,,0.0,2022-05-05 00:00:00
,8470bb1409a4d265d2c4f8fdbc3220e5b7a27eae991529bc2e902973f8030c1e,Мобилити плус,Не положил,,0.0,2022-05-05 00:00:00
,58ac29e2b70ebaa80f8a71996bc57c6a59ffeae9a28a5c1755fd63263682d673,Шкорпион,Не положил,,0.0,2022-05-05 00:00:00
,11ef8340f513cf4c4c0cabeccb4fe48339b1ea3c497204b40aa96296610e7c44,Деива Обука 2001,Положил,male,0.99,2022-05-05 00:00:00
,7c52f43e8514064229cde30a2e63d9764299df55d8f761e701a6693970af99d2,Бобием,Не положил,male,0.96,2022-05-05 00:00:00
,226bb4d45a30db98635cebd469bf721b2aef5dfa2f5a89d6ac05d755aa306563,АВТОМАК Гоце,Положил,,0.0,2022-05-05 00:00:00
,4305f76b995bc63a4fac79a07f85b283cde32d58f02efe42f9d3f2ab42c78b00,Тримоски,Положил,,0.0,2022-05-05 00:00:00
,d5f25d9c2139ee631056e9253e47f7c5d277f0b75357d0f24d5578d10b4e1714,Арт,Не положил,male,0.98,2022-05-05 00:00:00
,9bb8400a3cebeacb80929395b1922f069f273e63af0a9ab03bdb783b780c0755,АР-ДИ,Не положил,female,0.94,2022-05-05 00:00:00
,8eff31d5f7a1ed8895c86a437b8ea150eda80216b4ce2e9e504dbb8736adac88,АСУЦ Боро Петрушевски,Положил,male,0.94,2022-05-05 00:00:00
,20d4607d895a97211c6e65d5a3efb779456e9c98cf15b946bf6e78eb09810bd0,Кекец-О,Не положил,male,0.97,2022-05-05 00:00:00
,0aecd9e39e592916893630b9c1ef571d0431f07dc8108de6aabc5ac593af468f,Шкорпион Обука,Не положил,female,0.97,2022-05-05 00:00:00
,493a67af37f44e002525093f27b8fc1da0ee7f21b1c46e908ba7788a98cb712b,Шкорпион,Положил,female,0.94,2022-05-05 00:00:00
,554dc9c6e84c73ee1cf0e438ae560f940000770c8317ccb4d29cabab550df1a8,Елита дривинг,Положил,,0.0,2022-05-05 00:00:00
,9b849714974440097892c799e7d47ab2ed918e5b520c545f54541a796107a2fe,Ива Обука,Положил,female,0.73,2022-05-05 00:00:00
,0d0ed54d316a176590009082ab34f913b02ee6fa11be74a9b399d56e090a66bd,Кекец-О,Не положил,male,0.97,2022-05-05 00:00:00
,dc9948d7522202a989a730276502bfafd2e4d9dc896b3a839977724b89c4e283,Зебра АБЦ Дооел,Не положил,male,0.97,2022-05-05 00:00:00
,324fc945d7fa70a516cfae10a015f031a3f85a38c5b58eaeb3273f537a4c8a51,АСХ Хирда,Положил,,0.0,2022-05-05 00:00:00
,ebf05f0503372c32391c8464d5fd56ba22988224d9458397c844c2942d212f4d,АР-ДИ,Положил,male,0.92,2022-05-05 00:00:00
,ac56f51f6e49d0f0c35c2e256d5766b04a8b2ae1c0f1ff2c096276482fe3b258,Ива Обука,Положил,male,0.97,2022-05-05 00:00:00
,b54a2393f5f179e252e8df54a2b2a174dfa741e83f47a798c2b913f051c8b1c1,Драјв Скул,Положил,,0.0,2022-05-05 00:00:00
,3510bd56d2ae69b5b15322b56c2f50531a4e2c4ceff9009fbe746a05974fb39e,Панда-ЛТД,Не положил,,0.0,2022-05-05 00:00:00
,2118fcc4c2ac27cdddc8ef326654e998babd45912f679e89c0e19ae560b0ed01,Панда-ЛТД,Положил,female,0.98,2022-05-05 00:00:00
,95660761273b3635a5b955d66dfde5dde01e3f5034921cd18abf81c3d887fe46,Елита дривинг,Положил,,0.0,2022-05-05 00:00:00
,5c349fdd8b377b1c88e2b88ff5b1d35fe61e410c0b3a67ae8ed91df384eb62cd,АСХ Хирда,Положил,,0.0,2022-05-05 00:00:00
,611d7beb4084bd42d377d0c0ffe0a04da7414d5ac6b5977dc14dd0c9d0cc4220,Панда-ЛТД,Не положил,,0.0,2022-05-05 00:00:00
,9ce5930ee905cbf8454f7db2b4d0c1e1db972f4917a21102eb74eb177f2c3706,Шкорпион,Положил,,0.0,2022-05-05 00:00:00
